"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"FullMedicinalProduct","FullMedicinalProduct","","","",0,*,"","","","","Medicinal Product","Medicinal Product","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.unitOfPresentation","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.unitOfPresentation","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Unit of presentation","Unit of presentation","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.unitOfPresentation",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength","","","",1,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Reference Strength","Reference Strength","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength",1,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength","","","",0,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Presentation strength","Presentation strength","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Numerator","Numerator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.comparator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.comparator","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Comparator","Comparator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.comparator",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.numerator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Denominator","Denominator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.denominator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.unitOfPresentation","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.unitOfPresentation","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Unit of presentation","Unit of presentation","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.presentationStrength.unitOfPresentation",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength","","","",0,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Concentration strength","Concentration strength","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Numerator","Numerator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.comparator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.comparator","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Comparator","Comparator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.comparator",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.numerator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Denominator","Denominator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.denominator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.unitOfPresentation","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.unitOfPresentation","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Unit of presentation","Unit of presentation","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.referenceStrength.concentrationStrength.unitOfPresentation",0,1,"",""
